categories,channel_id,crawl_date,description,dislike_count,display_id,duration,like_count,tags,title,upload_date,view_count
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,55:53.5,"Here's a remake part 21,Almost there, No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)
Dr. Jekyll - Dr. Facilier (The Princess and the Frog)
Mr. Hyde - Niju (Balto 2: Wolf's Quest)
Captain Ahab - Gaston (Beauty and the Beast)
Moby Dick - Smaug (The Hobbit)
Pirates - Various Villain Animals
Long John Silver - Governor Ratcliffe (Pocahontas)
Tom Morgan - Drake (The Pebble and the Penguin)
George Merry - Goth (Silverwing)
Small Citizens - Mini Sloths (Ice Age)

I don't own anything! I swear!",0,qlm-tM5lwXw,136,8,"the,pagemaster,movie,spoof,parody,crossover",The Pagemaster Part 21 - Check Out / New Courage,21/07/2017 0:00,4790
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,55:52.9,"Here's a remake part 22,And so, Hiro's parents comes home from the lights, They save the power surge and free once again, Hiro has proudly,triumph,good intelligence,genius and brave adventure, Well It's Time to sleep with Hiro No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)
Dr. Jekyll - Dr. Facilier (The Princess and the Frog)
Mr. Hyde - Niju (Balto 2: Wolf's Quest)
Captain Ahab - Gaston (Beauty and the Beast)
Moby Dick - Smaug (The Hobbit)
Pirates - Various Villain Animals
Long John Silver - Governor Ratcliffe (Pocahontas)
Tom Morgan - Drake (The Pebble and the Penguin)
George Merry - Goth (Silverwing)
Small Citizens - Mini Sloths (Ice Age)

I don't own anything! I swear!",3,_V4dV3ATHZ8,157,18,"the,pagemaster,movie,spoof,parody,crossover",The Pagemaster Part 22 - Home At Last / A Happy Ending,21/07/2017 0:00,6068
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,55:54.7,"Here's a remake part 19,We did it, We finally did the final test, Zilla is defeated by growing beanstalk, We win Hooray!!!!,No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)
Dr. Jekyll - Dr. Facilier (The Princess and the Frog)
Mr. Hyde - Niju (Balto 2: Wolf's Quest)
Captain Ahab - Gaston (Beauty and the Beast)
Moby Dick - Smaug (The Hobbit)
Pirates - Various Villain Animals
Long John Silver - Governor Ratcliffe (Pocahontas)
Tom Morgan - Drake (The Pebble and the Penguin)
George Merry - Goth (Silverwing)
Small Citizens - Mini Sloths (Ice Age)

I don't own anything! I swear!",1,t3sjcAMplTs,162,8,"the,pagemaster,movie,spoof,parody,crossover",The Pagemaster Part 19 - 'Look to the Books' / The Beanstalk,21/07/2017 0:00,5308
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,55:55.8,"Here's a remake part 17,WATCH OUT!!! IT'S A VERY ANGRY DEMENTED DINOSAUR DRAGON MONSTER NAME ""ZILLA '98"", RUN FOR YOUR LIVES!!!!!!,I know my pal ""Tyrannosaurus Rulez"" tells me about Godzilla 2014 version, Godzilla 2014 is not a evil monster, he's a heroic monster,No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)
Dr. Jekyll - Dr. Facilier (The Princess and the Frog)
Mr. Hyde - Niju (Balto 2: Wolf's Quest)
Captain Ahab - Gaston (Beauty and the Beast)
Moby Dick - Smaug (The Hobbit)
Pirates - Various Villain Animals
Long John Silver - Governor Ratcliffe (Pocahontas)
Tom Morgan - Drake (The Pebble and the Penguin)
George Merry - Goth (Silverwing)
Small Citizens - Mini Sloths (Ice Age)

I don't own anything! I swear!",2,WYIPdhvZvEg,235,20,"the,pagemaster,movie,spoof,parody,crossover",The Pagemaster Part 17 - Zilla / Francis and Twilight Sparkle's Courtship,21/07/2017 0:00,9924
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,55:56.4,"Here's a remake part 16,Here we are in the Fantasy section. Full of magic,No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)
Dr. Jekyll - Dr. Facilier (The Princess and the Frog)
Mr. Hyde - Niju (Balto 2: Wolf's Quest)
Captain Ahab - Gaston (Beauty and the Beast)
Moby Dick - Smaug (The Hobbit)
Pirates - Various Villain Animals
Long John Silver - Governor Ratcliffe (Pocahontas)
Tom Morgan - Drake (The Pebble and the Penguin)
George Merry - Goth (Silverwing)
Small Citizens - Mini Sloths (Ice Age)

I don't own anything! I swear!",2,pOK-OWIAEHA,143,22,"the,pagemaster,movie,spoof,parody,crossover","The Pagemaster Part 16 - Fantasy Section / ""Whatever You Imagine""",21/07/2017 0:00,8076
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,55:55.2,"Here's a remake part 18,Here's where a brave cub panther fights the dangerous Zilla,No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)
Dr. Jekyll - Dr. Facilier (The Princess and the Frog)
Mr. Hyde - Niju (Balto 2: Wolf's Quest)
Captain Ahab - Gaston (Beauty and the Beast)
Moby Dick - Smaug (The Hobbit)
Pirates - Various Villain Animals
Long John Silver - Governor Ratcliffe (Pocahontas)
Tom Morgan - Drake (The Pebble and the Penguin)
George Merry - Goth (Silverwing)
Small Citizens - Mini Sloths (Ice Age)

I don't own anything! I swear!",2,ol9ZtjGaUws,144,9,"the,pagemaster,movie,spoof,parody,crossover",The Pagemaster Part 18 - Hiro's (Bagheera's) Courage / Swallowed Alive!,21/07/2017 0:00,5095
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,55:57.0,"Here's a remake part 15,Hiro has finally got a Library Card Back, And now Francis apologies to Mushu for being rude.No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)
Dr. Jekyll - Dr. Facilier (The Princess and the Frog)
Mr. Hyde - Niju (Balto 2: Wolf's Quest)
Captain Ahab - Gaston (Beauty and the Beast)
Moby Dick - Smaug (The Hobbit)
Pirates - Various Villain Animals
Long John Silver - Governor Ratcliffe (Pocahontas)
Tom Morgan - Drake (The Pebble and the Penguin)
George Merry - Goth (Silverwing)
Small Citizens - Mini Sloths (Ice Age)

I don't own anything! I swear!",1,IQi1GOTJ6Gk,203,6,"the,pagemaster,movie,spoof,parody,crossover",The Pagemaster Part 15 - Hiro's (Bagheera's) Library Card / Francis' Apology,21/07/2017 0:00,5504
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,55:57.6,"Here's a remake part 14,Let's get rid of those villainous animals pirates, Why Francis insults Mushu, He doesn't have done anything right,No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)
Dr. Jekyll - Dr. Facilier (The Princess and the Frog)
Mr. Hyde - Niju (Balto 2: Wolf's Quest)
Captain Ahab - Gaston (Beauty and the Beast)
Moby Dick - Smaug (The Hobbit)
Pirates - Various Villain Animals
Long John Silver - Governor Ratcliffe (Pocahontas)
Tom Morgan - Drake (The Pebble and the Penguin)
George Merry - Goth (Silverwing)

I don't own anything! I swear!",1,3f9wcGEF_Q4,235,14,"the,pagemaster,movis,spoof,parody,crossover",The Pagemaster Part 14 - Twilight Sparkle and Mushu to the Rescue / Francis Insults Mushu,21/07/2017 0:00,6438
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,55:58.1,"Here's a remake part 13,Treasure Island, written by Robert Louis Stevenson, published in 1883, is one popular adventure novel. Many movies were made based on this novel, based off the 1950 version, Muppet Treasure Island and Treasure Planet made by Walt Disney and there are much more films of Treasure Island. And in Las Vegas, Nevada, one hotel was named Treasure Island after the book and done amazing ""Sirens of T.I."" performances outside of the hotel. More Treasure Islands in other states. ,No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)
Dr. Jekyll - Dr. Facilier (The Princess and the Frog)
Mr. Hyde - Niju (Balto 2: Wolf's Quest)
Captain Ahab - Gaston (Beauty and the Beast)
Moby Dick - Smaug (The Hobbit)
Pirates - Various Villain Animals
Long John Silver - Governor Ratcliffe (Pocahontas)
Tom Morgan - Drake (The Pebble and the Penguin)
George Merry - Goth (Silverwing)

I don't own anything! I swear!",1,5IuaeTsZPOQ,125,11,"the,pagemaster,movie,spoof,parody,crossover",The Pagemaster Part 13 - Treasure Island / Mutiny,20/07/2017 0:00,6163
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,55:59.3,"Here's a remake part 11,""Moby Dick; or, The Whale"", published in 1851 and written by Herman Melville, Captain Ahab stops at nothing to hunt down Moby Dick, the white whale for destroying his ship and bite off his leg,No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)
Dr. Jekyll - Dr. Facilier (The Princess and the Frog)
Mr. Hyde - Niju (Balto 2: Wolf's Quest)
Captain Ahab - Gaston (Beauty and the Beast)
Moby Dick - Smaug (The Hobbit)

I don't own anything! I swear!",5,stSccMsXm_w,184,16,"the,pagemaster,movie,spoof,parody,crossover",The Pagemaster Part 11 - Captain Gaston's Dragon Hunt,20/07/2017 0:00,9127
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,55:58.8,"Here's a remake part 12,""Uh oh, We've been captured by some villainous animals pirates, It's Sheldon John Plankton the most freakish evil pirate from Treasure Island,No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)
Dr. Jekyll - Dr. Facilier (The Princess and the Frog)
Mr. Hyde - Niju (Balto 2: Wolf's Quest)
Captain Ahab - Gaston (Beauty and the Beast)
Moby Dick - Smaug (The Hobbit)
Pirates - Various Villain Animals
Long John Silver - Governor Ratcliffe (Pocahontas)
Tom Morgan - Drake (The Pebble and the Penguin)
George Merry - Goth (Silverwing)

I don't own anything! I swear!",5,g3kxuA5N4rc,210,17,"the,pagemaster,movie,spoof,parody,crossover",The Pagemaster Part 12 - Captured by Pirates / Long Sheldon John Plankton,20/07/2017 0:00,7778
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,56:00.3,"Here's a remake part 9,Dr. Jekyll and Mr. Hyde was written by the Scottish author Robert Louis Steveson, published in 1886.,No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)
Dr. Jekyll - Dr. Facilier (The Princess and the Frog)
Mr. Hyde - Niju (Balto 2: Wolf's Quest)

I don't own anything! I swear!",6,kSF0TnYSYU4,333,31,"the,pagemaster,movie,spoof,parody,crossover",The Pagemaster Part 9 - Dr. Facilier and Mr. Niju,20/07/2017 0:00,14440
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,55:59.8,"Here's a remake part 10,Here we are in the Adventure section!,No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)
Dr. Jekyll - Dr. Facilier (The Princess and the Frog)
Mr. Hyde - Niju (Balto 2: Wolf's Quest)

I don't own anything! I swear!",3,2ypHW8ophXo,128,8,"the,pagemaster,movie,spoof,parody,crossover",The Pagemaster Part 10 - 'The Land of Adventure',20/07/2017 0:00,5133
Film & Animation,UCzPSQlQijuUJhTXW7XHAG9Q,56:01.0,"Here's a remake part 8,I've been go to the Horror Section, There are lots of scary things, like monsters,spiders,clowns,zombies and aliens, We meet ""Mushu"",No complaints or dislikes! Enjoy and comment!
Cast appearance:
Richard Tyler (Live-Action) - Hiro Hamada (Big Hero 6)
Richard's Parents - Ariel and Eric (The Little Mermaid)
Neighborhood Kids - Kids (The Little Mermaid 2: Return to the Sea)
Mr. Dewey - Shan-Yu (Mulan)
Dragon - Zilla (Godzilla 1998)
Pagemaster - Phoebus (The Hunchback of Notre Dame)
Adventure - Francis (Felidae)
Giant Squid - Undertow (The Little Mermaid 2: Return to the Sea)
Fantasy - Twilight Sparkle (My Little Pony: Friendship is Magic)
The Hound - Cretaceous and Maelstrom (Ice Age 2: The Meltdown)
Horror - Mushu (Mulan)

I don't own anything! I swear!",5,9k5B8irHLBc,191,17,"the,pagemaster,movie,spoof,parody,crossover",The Pagemaster Part 8 - 'The Horror Section' / Meet Mushu,20/07/2017 0:00,7251
