display_id,label,category,view_count,like_count,channel_id,description,dislike_count,duration,tags,title,upload_date
CR7XsgOvOSA,Borderline,Film & Animation,4738,5,UCzQod7SvgQHwpPoZxefO6jQ,"Director: Gordan Chan 陈嘉尚
Co-Director: Chun Siu Chun 秦小珍
Cast: Deng Chao 邓超, Drystal Liu 刘亦菲, Ronold Cheng 郑中基, Collin Chou 邹兆龙, Anthony Wong 黄秋生, Sheren Tang 邓萃雯
In Cinemas 26 July, Malaysia",1,112,"gscmovies,GSC,Movies,四大名捕,The,Four,Gordan,Chan,陈嘉尚,Chun,Siu,秦小珍,Deng,Chao,邓超,Drystal,Liu,刘亦菲,Ronold,Cheng,郑中基,Collin,Chou,邹兆龙,Anthony,Wong,黄秋生,Sheren,Tang,邓萃雯,冷血,无情,铁手,追命,温瑞安","《四大名捕》120分钟预告 - In Cinemas 26 July 2012, Malaysia",2012-06-15 0:00:00
ZqveCh08c0M,Borderline,Film & Animation,23056,35,UCzQod7SvgQHwpPoZxefO6jQ,"Release Date: 30 Aug 2012 (Malaysia)

Director: Ole Bornedal

Cast: Natasha Calis, Jeffrey Dean Morgan, Kyra Sedgwick

Synopsis:
A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.",2,137,"The Possession,movie trailer,possession,Horror film,horror,Ole Bornedal,Natasha Calis,Jeffrey Dean Morgan,Kyra Sedgwick",The Possession Trailer,2012-06-15 0:00:00
z9SojFN57Mc,Borderline,Film & Animation,70757,36,UCzQod7SvgQHwpPoZxefO6jQ,"Di Pawagam 6 September 2012

Genre: Comedy Horror

Starring Saiful Apek, Hairi Safwan, Nishar Dir

Directed by Murali Abdullah

Written by Murali Abdullah

Screenplay by Johnny Sing, Murali Abdulah

Produced by Multimedia Entertainment Sdn.Bhd",32,91,"Hantu Air,Murali Abdullah,Saiful Apek,Hairi Safwan,Nishar Dir,horror",Hantu Air trailer (Di Pawagam 6 September),2012-06-15 0:00:00
s4mDlxsxYc4,Borderline,Film & Animation,27086,117,UCzQod7SvgQHwpPoZxefO6jQ,"In Cinemas 14 June 2012 (Malaysia)

Director: Han Yan

Cast: Angelababy, Mark Chao

Synopsis:
College student Shi has a terminal illness. These are experiences she knows she'll probably never have, like falling in love. So when an old high school crush named Gong suddenly resurfaces, she is surprised and swept away by his interest in her. Because side effects of her medication cause Shi to suffer short-term memory loss, she recounts everything onto cassette tape to remember the details of their precious time together. But Shi doesn't know that her mother, wishing to give her a chance to experience romance before it's too late, actually hired Gong to pursue her.",3,269,"First Time,第一次,GSC Movies,Mark Chao,Angelababy,GSC,gscmovies,赵又廷",FIRST TIME 《第一次》Making Of - Love In Music,2012-06-06 0:00:00
iHQND0Qn5rc,Borderline,Film & Animation,15055,27,UCzQod7SvgQHwpPoZxefO6jQ,"导演：郑保瑞
监制：杜琪峰
演员：余文乐，黄秋生
In Cinemas 28 June, Malaysia",0,182,"gscmovies,GSC Movies,GSC,Motorway,Soi Cheang,Johnnie To,Shawn Yue,Anthony Wong,car,racing,郑保瑞,杜琪峰,余文乐,黄秋生,车手","车手製作特輯之技術解構篇 - Motorway making of ""Magic behind the wheels""",2012-05-30 0:00:00
vSHiiWP_Xtc,Borderline,Film & Animation,127097,1386,UCzQod7SvgQHwpPoZxefO6jQ,"In Cinemas 14 June 2012, Malaysia

College student Shi has a terminal illness. These are experiences she knows she'll probably never have, like falling in love. So when an old high school crush named Gong suddenly resurfaces, she is surprised and swept away by his interest in her. Because side effects of her medication cause Shi to suffer short-term memory loss, she recounts everything onto cassette tape to remember the details of their precious time together. But Shi doesn't know that her mother, wishing to give her a chance to experience romance before it's too late, actually hired Gong to pursue her.",18,103,"Angelababy,赵又廷,First Time,第一次,GSC Movies,GSCMOVIES,gsc,Stand By Me","First Time 《第一次》- ""Stand By Me"" by Mark Chao",2012-05-22 0:00:00
6MAXtiS0aT0,Borderline,Film & Animation,8419,37,UCzQod7SvgQHwpPoZxefO6jQ,"In Cinemas 14 June 2012, Malaysia

College student Shi has a terminal illness. These are experiences she knows she'll probably never have, like falling in love. So when an old high school crush named Gong suddenly resurfaces, she is surprised and swept away by his interest in her. Because side effects of her medication cause Shi to suffer short-term memory loss, she recounts everything onto cassette tape to remember the details of their precious time together. But Shi doesn't know that her mother, wishing to give her a chance to experience romance before it's too late, actually hired Gong to pursue her.",1,161,"Angelababy,赵又廷,First Time,第一次,GSC Movies,GSCMOVIES,gsc",First Time 《第一次》趙又廷 (Mark Chao) 摇滚篇花絮,2012-05-20 0:00:00
08MlY9DlkGs,Borderline,Film & Animation,12381,48,UCzQod7SvgQHwpPoZxefO6jQ,"趙又廷主唱【第一次】主題曲【哭得像小孩】MV首播
水中露點擁angelababy海報曝光 粉絲叫嚣
繼angelababy為電影【第一次】主題曲【都要微笑好嗎】外,昨日輪到男主角趙又廷登場,現身【第一次】由趙又廷主唱的另一首主題曲【哭得像小孩】MV發佈為電影造勢.
心情大靚的趙又廷與今次為他作曲兼同片演員袁詠琳分享錄音趣事情外,並與現場粉絲玩拼圖遊戲,將自己赤裸上身與angelababy的一張水中濕身海報首度公開.當大家從臺上的海報中,看見趙又廷健碩的身軀呈現一眾女粉絲的眼前,不期然的歡呼叫囂起來,場面搞笑.
趙又廷坦言拍攝這愛情片來了不少第一次,唱主題曲是新嘗試,還有第一次在六度低溫下,落水拍露點海報.
他在現場找導演算賬的說:「真的莫名其妙,這不是一部純愛電影嗎?為甚麼海報要脫衣服,還要在寒溫下下水呢?」
導演韓延很認真的說：「這個問題要問我們的攝影大師夏永康了,那是一種感覺吧!但現在海報出來的效果很浪漫呀!」
趙又廷形容拍攝這下水海報當天很詭異,明明是穿了衣服到海邊拍攝的,可是宊然之間wing shya叫baby換上白T恤,而我就要脫衣服,赤裸上身,我相信wing shya的感覺,拍出來一定很美感,雖然是我第一次露點拍海報,我也不介意,我只是擔心baby穿這麼單薄的T恤,還要在只有七度的氣溫下拍攝會著涼,可是我真佩服這女生,她二話不說便照做,水很冷,但她仍忍著,很專業,我們就是這樣完成了這海報拍攝.」
之前,angelababy所唱的主題曲【都要微笑好嗎】首播之後，不少音樂網站的點擊率排到前三名,反應熱烈,今次輪到趙又廷接力,大家都對他所唱的【哭得像小孩】充滿信心。
趙又廷透露用了兩日兩夜來灌錄這歌,因為不是唱家班出身,所以很有難度,他說:「就怎麼講，我覺得唱歌跟表演，怎麼講用不同的方式達到目標吧，我不會唱歌，把自己的情緒釋放出來，以唱歌的方式。所以說聲音技巧什麼不會，我把自己丟到那個情緒，把這個歌唱出來,錄音的過程中,歌詞和音樂帶動了情緒,不期然的哭了好幾遍.」
而現場記者亦把握機會,連環的追問趙又廷可有給高圓圓聽過這首如此感動的歌曲? 又沒有看過他在水中露點的海報? 她打算看這部電影嗎?
一連串的發問,弄得趙又廷怪不好恴思,有點尷尬的說:「別這麼誇張吧!看電影這問題...我想她應該會吧!」

Release date: 14 June 2012 (Malaysia)",0,124,"赵又廷,哭得像小孩,第一次,First Time,Angelababy,Mark Chao,GSC Movies,gscmovies,GSC",《第一次》主題曲 - 哭得像小孩 MV by 赵又廷,2012-05-21 0:00:00
YBJuiXPt_dY,Borderline,Film & Animation,127018,90,UCzQod7SvgQHwpPoZxefO6jQ,"四大名捕, The Four
Director: Gordan Chan 陈嘉尚
Co-Director: Chun Siu Chun 秦小珍
Cast: Deng Chao 邓超, Drystal Liu 刘亦菲, Ronold Cheng 郑中基, Collin Chou 邹兆龙, Anthony Wong 黄秋生, Sheren Tang 邓萃雯
In Cinemas 26 July, Malaysia",18,62,"gscmovies,GSC,Movies,四大名捕,The,Four,Gordan,Chan,陈嘉尚,Chun,Siu,秦小珍,Deng,Chao,邓超,Drystal,Liu,刘亦菲,Ronold,Cheng,郑中基,Collin,Chou,邹兆龙,Anthony,Wong,黄秋生,Sheren,Tang,邓萃雯,冷血,无情,铁手,追命,温瑞安","四大名捕（预告片） The Four - Teaser Trailer - In Cinemas 26 July, Malaysia",2012-05-13 0:00:00
_zTEv4QuwPw,Borderline,Film & Animation,273193,471,UCzQod7SvgQHwpPoZxefO6jQ,"In Cinemas 14 June 2012, Malaysia

College student Shi has a terminal illness. These are experiences she knows she'll probably never have, like falling in love. So when an old high school crush named Gong suddenly resurfaces, she is surprised and swept away by his interest in her. Because side effects of her medication cause Shi to suffer short-term memory loss, she recounts everything onto cassette tape to remember the details of their precious time together. But Shi doesn't know that her mother, wishing to give her a chance to experience romance before it's too late, actually hired Gong to pursue her.",19,104,"Angelababy,赵又廷,First Time,第一次,GSC Movies,GSCMOVIES,gsc","First Time 《第一次》Trailer (Angelababy, 赵又廷)",2012-05-11 0:00:00
bIohMXGlHAg,Borderline,Film & Animation,1152,3,UCzQod7SvgQHwpPoZxefO6jQ,"Wonderfully archived, and told with a remarkable sense of intimacy, visual style, and musical panache, Susanne Rostock's inspiring biographical documentary, SING YOUR SONG, surveys the life and times of singer/actor/activist Harry Belafonte. From his rise to fame as a singer, inspired by Paul Robeson, and his experiences touring a segregated country, to his provocative crossover into Hollywood, and impacted many other social-justice movements. Soming soon under GSC International Screens, exclusively at GSC Mid Valley, GSC Pavilion KL & GSC 1 Utama on 22 Nov 2012.",0,146,"Harry Belafonte,Susanne Rostock,biography,documentary,musical,GSC movies,GSC International Screens",Sing Your Song Trailer,2012-05-09 0:00:00
wcNb-zRqnZA,Borderline,Film & Animation,4889,8,UCzQod7SvgQHwpPoZxefO6jQ,"Director: Lasse Hallström
Cast: Ewan McGregor, Emily Blunt, Amr Waked

Synopsis
A fisheries expert is approached by a consultant to help realize a sheik's vision of bringing the sport of fly-fishing to the desert and embarks on an upstream journey of faith and fish to prove the impossible possible.",1,149,"gscmovies,GSC Movies,GSC,Lasse Hallström,Ewan McGregor,Emily Blunt,Amr Waked,GSC International Screen,Salmon Fishing In The Yemen","Salmon Fishing In The Yemen - Trailer (in cinemas 26 July, Malaysia)",2012-05-09 0:00:00
Sn5pToam4Eo,Borderline,Film & Animation,18124,41,UCzQod7SvgQHwpPoZxefO6jQ,"Release date: 7 Jun 2012 (Malaysia)

Director: SJ Clarkson

Cast: Helena Bonham Carter, Ken Stott, Victoria Hamilton, Freddie Highmore

Synopsis: TOAST is the ultimate nostalgia trip through everything edible in 1960's
Britain. Based on the heart-wrenchingly bittersweet story of food writer, Nigel
Slater's childhood, and set to the songs of Dusty Springfield, TOAST is a
delicious love letter to the tastes and smells that a young boy associates with
his journey into adulthood.


This movie will be released exclusively under the GSC International Screens banner at Mid Valley, 1 Utama and Pavillion KL.

About GSC International Screens : The GSC International Screens located exclusively at GSC Mid Valley, GSC 1-Utama and GSC Pavilion are the first of its kind in Malaysia to be dedicated to the screening of non-mainstream, art house and foreign language films.  The first GSC International Screens was launched at GSC Mid Valley on 2 Dec 1999 with an objective to cater to the ever growing sophistication of the movie-going audience by providing alternative programming in the form of award-winning non-mainstream films in all languages.  The GSC International Screens were subsequently expanded to GSC 1-Utama on in 2005 and GSC Pavilion in 2007.  Since its first launching, dozens of award-winning foreign language films have been showcased.  It is also the annual venue for much anticipated film festivals viz Japanese Film Festival, French Film Festival and European Film Festival. In 2004, GSC eCinema was launched as an extension of GSC International Screens to provide local independent Directors who shoot on digital video cameras, an alternative platform to showcase their work in a cinema without having to convert their work to costly 35mm format.  Its debut film was ""Visits:Hungry Ghost Anthology"", a culmination of four ghost stories by four award-winning local Directors (Ho Yuhang, James Lee, Low Ngai Yuen and Ng Tian Hann).",4,173,"International Screens,toast,gsc movies,gsc,gscmovies,SJ Clarkson,Helena Bonham Carter,Ken Stott,Victoria Hamilton,Freddie Highmore",Toast trailer (International Screens),2012-05-09 0:00:00
jZys2lRrcXg,Borderline,Film & Animation,6324,3,UCzQod7SvgQHwpPoZxefO6jQ,"Ben Singer is a failed children's folk singer, a career proofreader and a less-than-extraordinary weekend dad. He's also the most negative man alive. Floundering in all aspects of his life, Ben's only comfort comes from friendly debates on game theory with his Senegalese roommate Ibou. When Ibou is suddenly struck ill, and an insensitive municipal employee exacerbates the emergency situation, Ben's pessimistic worldview seems unequivocally confirmed. His only recourse is to pour his energies into a frivolous lawsuit against the city for depraved indifference. But Ben soon finds that cynicism may be all a matter of perspective. Coming soon under GSC International Screens, exclusively at GSC Mid Valley, GSC Pavilion KL & GSC 1 Utama on 20 Sept 2012.",0,282,"wonderful world,gsc international screens,gsc movies,romance,drama,matthew broderick",Wonderful World Trailer,2012-05-09 0:00:00
1WWDa6ZLSBw,Borderline,Film & Animation,11087,27,UCzQod7SvgQHwpPoZxefO6jQ,"青春纯爱影片《第一次》今日曝光由Angelababy演唱的主题曲《都要微笑好吗》MV，这款MV以影片中男女主角赵又廷和Angelababy浪漫约会的场景为主，画面唯美纯净，让人体会到片中初恋的美好。这首主题曲由周杰伦和方文山联手为Angelababy量身打造。

《第一次》讲述了由Angelababy所饰演的身患绝症的女孩宋诗乔与赵又廷所饰演的摇滚青年宫宁之间浪漫唯美的初恋故事。此次公布的主题曲MV以戏中两人恋爱约会的浪漫场景为主，其中包括游乐场嬉戏、巷弄共舞、制造人工烟花雪等浪漫镜头。在MV中，赵又廷为Angelababy制造许多浪漫的小事，背着她在游乐场内奔跑，一时又坐在旋转木马上嬉戏，又像孩童般玩起了吹泡泡的小游戏。其中，宫宁为宋诗乔制造烟花雪的戏份最令Angelababy感动，她直言这部分是女生的泪点。

《第一次》为双主题曲，分别由男女主角赵又廷和Angelababy演唱。而Angelababy所演唱这首《都要微笑好吗》是由她的偶像周杰伦和老搭档方文山为其量身打造，赵又廷所演唱的主题曲则由周杰伦同门师妹袁咏琳创作。据导演韩延介绍，该片十分适合情侣观看，当天恰逢高考结束，因此也希望考生们考试结束后观影放松心情，到影院中谈个浪漫的恋爱。

In Cinemas 14 June 2012, Malaysia",2,120,"gscmovies,GSC,GSC Movies,Angelababy,赵又廷,周杰伦,方文山,第一次,都要微笑好吗","《第一次》都要微笑好吗 - Angelababy （周杰伦,方文山跨刀联手打造）",2012-05-03 0:00:00
Bc340u9Iue4,Borderline,Film & Animation,335,1,UCzQod7SvgQHwpPoZxefO6jQ,"THE LADY is the extraordinary story of Aung San Suu Kyi and her husband, Michael Aris. It is also the epic story of the peaceful quest of the woman who is at the core of Burma's democracy movement. Despite distance, long separations, and a dangerously hostile regime, their love endures until the very end. A story of devotion and human understanding set against a backdrop of political turmoil that continues today.

Release date: 3 May 2012",0,86,"gscmovies','gsc','GSC','GSC,Movies','the,lady','michelle,yeoh','burmese','dato,michelle','Aung,San,Suu,Kyi'",THE LADY Clip 4: Rally,2012-04-27 0:00:00
EX5Epp0iCKs,Borderline,Film & Animation,46688,248,UCzQod7SvgQHwpPoZxefO6jQ,"故事大綱
This summer, even ""bad girls"" can find their true love's kiss.
Dan knows not defeat. Well versed in martial arts and impulsively stubborn, she's viewed as a distasteful concoction between defiance and justice. She and her girlfriends created a vigilante group called ""The Bad Girls"" to put an end to all evil - and to sweep any thugs within their sight.
Yet when a film unit arrives at her high-school location for a shoot, a series of coincidences thrusts her straight into limelight. She finds herself playing the female lover of a knight-in-shiny armor, played by the cocky super-idol Justin.
Dan at closes her distance with Justin to make an example out of him, but she is soon enslaved to his amazing collection of food. She begins to ponder: Am I in love with his food, or am I in love with him?

活潑開朗的女高中生阿丹，以維護「幸福」做為自身使命，在學校與好友佩佩、小米組成「壞女孩」團體，行俠仗義、除暴安良，團結女生力量、抵抗臭男生的惡勢力！
夏天，風靡全亞洲的新生代巨星賈斯汀，來到小村學校取景拍攝電影。當紅偶像賈斯汀的蒞臨，令小鎮少女為之瘋狂。狀況外的阿丹卻誤闖拍片現場，陰錯陽差被指派擔任女主角。向來不被任何事情打倒的阿丹，這次要挑戰的卻是──愛情電影！！從來沒談過戀愛的阿丹，能夠用怎樣的方式去理解、並且詮釋熱戀中的女孩？高傲的賈斯汀，又要使出什麼絕招，才能和從來沒牽過男生手的阿丹大談戀愛？！結合動作、愛情、復古、搞笑、劇中劇...等多項元素，「壞女孩」這次的出擊要顛覆你對台灣電影的全部想像！

新銳導演──翁靖廷（SEVEN）

陳嘉樺 ELLA CHEN, 賀軍翔 MIKE HO

Release date: 17 May 2012 (Malaysia)",7,212,"gscmovies','gsc','ella','S.H.E','ella,chen','she','女孩壞壞','bad,girls','陳嘉樺','賀軍翔'",BAD GIRLS 《女孩壞壞》Ella MV,2012-04-27 0:00:00
